# UNATTESTED. Post-seal read-only pull from bnode0 2026-09-02T12:0xZ. Outside the sealed 16/16 attestation; nothing attests these bytes are unchanged since the campaign. Workspace data postdates the filed REPORT.md, so row counts DO NOT match filed totals -- see the filed_total / count_matches_filed columns. Skip this line when parsing.
rep,arm,parent,child,ligands_removed,parent_natoms,child_natoms,density,volume,parent_wc,child_wc,delta,fidelity,source_file,source_sha256,pulled_at,attestation,workspace_mtime,filed_total,count_matches_filed
rep15,ungated,2016[Mn][nan]3[FSR]3,2016[Mn][nan]3[FSR]3+DEAQ,12,420,384,1.16,6788.547,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2016[Mn][pcu]3[FSR]1,2016[Mn][pcu]3[FSR]1+DEAQ,18,201,147,1.22,2669.164,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2016[Ni][bex]2[FSR]1,2016[Ni][bex]2[FSR]1+DEAQ,8,201,177,1.17,2224.224,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2016[TbCu][nan]3[FSR]1,2016[TbCu][nan]3[FSR]1+DEAQ,4,168,156,1.57,3199.424,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2016[TeCuMo][nan]3[FSR]1,2016[TeCuMo][nan]3[FSR]1+DEAQ,8,138,114,2.04,1527.144,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2016[Zn][nan]3[FSR]30,2016[Zn][nan]3[FSR]30+DEAQ,4,122,98,1.62,1766.999,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2016[Zn][nan]3[FSR]35,2016[Zn][nan]3[FSR]35+DEAQ,4,160,148,1.61,2046.541,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[CdK][sql]2[FSR]1,2017[CdK][sql]2[FSR]1+DEAQ,12,486,450,1.11,7251.607,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[CdK][sql]2[FSR]2,2017[CdK][sql]2[FSR]2+DEAQ,12,486,450,1.11,7251.607,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Cd][lon]3[FSR]3,2017[Cd][lon]3[FSR]3+DEAQ,4,232,220,1.30,3074.236,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Cd][pcu]3[FSR]2,2017[Cd][pcu]3[FSR]2+DEAQ,1,111,108,1.24,1419.908,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Co][nan]2[FSR]7,2017[Co][nan]2[FSR]7+DEAQ,4,128,116,1.42,1481.743,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Co][nan]2[FSR]8,2017[Co][nan]2[FSR]8+DEAQ,2,213,207,1.23,2578.768,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Co][sql]2[FSR]16,2017[Co][sql]2[FSR]16+DEAQ,4,94,82,0.57,2154.871,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[CuPr][nan]3[FSR]1,2017[CuPr][nan]3[FSR]1+DEAQ,8,432,408,2.15,6055.041,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Er][nan]3[FSR]4,2017[Er][nan]3[FSR]4+DEAQ,4,220,208,1.48,3005.992,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Eu][flu]3[FSR]2,2017[Eu][flu]3[FSR]2+DEAQ,8,156,132,1.57,2080.296,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[FeCo][nan]2[FSR]1,2017[FeCo][nan]2[FSR]1+DEAQ,24,808,736,1.36,9519.709,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[In][nan]2[FSR]2,2017[In][nan]2[FSR]2+DEAQ,2,75,69,1.77,996.366,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[In][nan]3[FSR]6,2017[In][nan]3[FSR]6+DEAQ,4,360,348,1.07,6494.612,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[MoCuAs][nan]2[FSR]1,2017[MoCuAs][nan]2[FSR]1+DEAQ,2,67,61,2.16,1085.679,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2017[Yb][mog]3[FSR]2,2017[Yb][mog]3[FSR]2+DEAQ,4,80,68,1.52,1079.198,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2018[Cu][dia]3[FSR]4,2018[Cu][dia]3[FSR]4+DEAQ,4,320,308,0.96,4128.721,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2018[FeZn][nuc]3[FSR]1,2018[FeZn][nuc]3[FSR]1+DEAQ,12,276,240,0.89,5707.761,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2018[Zn][nan]2[FSR]4,2018[Zn][nan]2[FSR]4+DEAQ,8,204,180,1.14,2763.783,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2018[Zn][nan]3[FSR]6,2018[Zn][nan]3[FSR]6+DEAQ,8,116,92,1.18,2089.519,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Cd][sql]2[FSR]15,2019[Cd][sql]2[FSR]15+DEAQ,2,61,55,1.18,849.152,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Cd][sql]2[FSR]9,2019[Cd][sql]2[FSR]9+DEAQ,2,39,33,1.73,1031.379,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Cd][tfw]3[FSR]1,2019[Cd][tfw]3[FSR]1+DEAQ,16,134,86,1.75,1518.470,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Co][nan]2[FSR]2,2019[Co][nan]2[FSR]2+DEAQ,2,122,116,1.28,1638.104,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Co][nan]3[FSR]18,2019[Co][nan]3[FSR]18+DEAQ,4,244,232,1.31,3117.331,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Cu][nan]3[FSR]5,2019[Cu][nan]3[FSR]5+DEAQ,8,248,224,0.85,5630.321,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Dy][nan]3[FSR]2,2019[Dy][nan]3[FSR]2+DEAQ,4,268,256,1.37,4082.107,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[In][acs]3[FSR]1,2019[In][acs]3[FSR]1+DEAQ,6,314,296,0.91,5860.389,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Mn][nan]3[FSR]3,2019[Mn][nan]3[FSR]3+DEAQ,12,260,224,1.30,3902.508,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Mn][sql]2[FSR]2,2019[Mn][sql]2[FSR]2+DEAQ,4,75,63,1.61,782.320,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[TbNi][hcb]2[FSR]1,2019[TbNi][hcb]2[FSR]1+DEAQ,12,137,101,1.37,1921.058,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Zn][nan]3[FSR]15,2019[Zn][nan]3[FSR]15+DEAQ,2,230,224,1.13,2965.469,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2019[Zn][pts]3[FSR]6,2019[Zn][pts]3[FSR]6+DEAQ,8,212,188,1.07,3377.533,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[CdEu][nan]3[FSR]1,2020[CdEu][nan]3[FSR]1+DEAQ,12,286,250,1.67,3722.359,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Cd][ant]3[FSR]1,2020[Cd][ant]3[FSR]1+DEAQ,8,188,164,1.22,3428.455,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Cd][nan]3[FSR]8,2020[Cd][nan]3[FSR]8+DEAQ,4,262,250,1.26,3838.889,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[CoSi][nan]3[FSR]1,2020[CoSi][nan]3[FSR]1+DEAQ,4,348,336,1.25,4655.139,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Co][nan]2[FSR]4,2020[Co][nan]2[FSR]4+DEAQ,4,408,396,1.20,4854.099,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Co][sql]2[FSR]6,2020[Co][sql]2[FSR]6+DEAQ,8,180,156,1.02,2896.896,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Ni][nan]2[FSR]1,2020[Ni][nan]2[FSR]1+DEAQ,4,221,209,1.11,2959.521,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Ni][nan]2[FSR]2,2020[Ni][nan]2[FSR]2+DEAQ,8,368,344,1.24,4413.118,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Ni][sql]2[FSR]10,2020[Ni][sql]2[FSR]10+DEAQ,4,82,70,0.98,1290.210,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Ni][sql]2[FSR]6,2020[Ni][sql]2[FSR]6+DEAQ,16,352,304,0.89,5895.813,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[Tb][nan]2[FSR]2,2020[Tb][nan]2[FSR]2+DEAQ,8,224,200,1.68,2950.811,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2020[YMn][nan]3[FSR]1,2020[YMn][nan]3[FSR]1+DEAQ,12,226,190,1.40,3168.997,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2021[Cd][sra]3[FSR]1,2021[Cd][sra]3[FSR]1+DEAQ,4,128,116,1.38,1964.896,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2021[Co][nan]2[FSR]1,2021[Co][nan]2[FSR]1+DEAQ,4,262,250,1.35,3188.635,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2021[Co][sql]2[FSR]3,2021[Co][sql]2[FSR]3+DEAQ,8,180,156,1.00,2937.021,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2021[Co][sql]2[FSR]4,2021[Co][sql]2[FSR]4+DEAQ,8,140,116,1.27,1713.664,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2021[MnSi][kgd]2[FSR]1,2021[MnSi][kgd]2[FSR]1+DEAQ,12,432,396,1.07,6514.692,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
